serial,mcpm10,mcpm10_aqi,mcpm1x0,mcpm2x5,mcpm2x5_aqi,mcpm4x0,ncpm0x5,ncpm10,ncpm1x0,ncpm2x5,ncpm4x0,rh,temperature,tpsize,timestamp,cloud_account_id,cloud_device_id,is_indoor,is_public,latitude,longitude
81432039074,14.5,13.5,13.5,14.5,56.0,14.5,106.75,126.75,125.75,126.75,126.75,85.0,15.12,0.66,2022-12-07 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,15.0,14.0,13.0,14.5,56.0,15.0,106.25,127.25,125.5,126.5,127.0,85.5,15.22,0.68,2022-12-07 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,17.25,16.25,14.5,16.25,59.5,17.0,114.25,138.5,136.5,138.0,138.25,85.0,15.5,0.7,2022-12-07 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,18.5,17.5,14.75,17.0,61.0,18.25,114.5,139.75,137.0,139.5,139.75,84.25,15.95,0.73,2022-12-07 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,18.5,17.5,15.5,17.5,62.25,18.25,122.25,147.75,145.5,147.25,147.75,83.25,16.65,0.7,2022-12-07 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,17.0,16.0,14.75,16.5,60.25,17.0,116.25,139.5,138.0,139.25,139.5,81.75,17.35,0.69,2022-12-07 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,14.5,13.5,12.75,14.0,54.25,14.5,100.75,120.5,119.5,120.25,120.5,85.25,16.82,0.67,2022-12-07 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.25,7.25,8.0,8.25,34.5,8.25,63.0,74.5,73.5,74.25,74.25,86.0,17.23,0.61,2022-12-07 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,10.0,9.0,9.25,10.0,42.0,10.0,72.75,86.25,85.75,86.25,86.25,84.75,18.05,0.62,2022-12-07 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,10.25,9.25,9.5,10.0,42.0,10.25,73.5,87.25,86.25,87.0,87.25,83.25,18.92,0.62,2022-12-07 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,12.0,11.0,11.0,12.0,49.75,12.0,85.25,101.25,100.75,101.25,101.25,83.0,19.12,0.62,2022-12-07 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,14.25,13.25,13.0,13.75,54.5,14.25,100.75,119.5,118.75,119.5,119.5,83.75,18.98,0.62,2022-12-07 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,15.25,14.25,14.0,15.0,57.0,15.25,110.75,131.5,130.5,131.25,131.5,85.25,18.72,0.62,2022-12-07 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,15.5,14.5,14.5,15.5,58.0,15.5,114.25,135.75,134.75,135.75,135.75,86.0,18.75,0.62,2022-12-07 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,14.75,13.75,13.75,14.75,56.5,14.75,108.0,128.5,127.5,128.25,128.5,86.5,18.82,0.64,2022-12-08 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,15.0,14.0,14.0,14.75,56.5,15.0,105.5,126.0,124.75,125.5,125.75,86.0,18.98,0.64,2022-12-08 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,15.0,14.0,14.0,15.0,57.0,15.0,106.0,126.25,125.0,126.0,126.25,85.25,19.18,0.64,2022-12-08 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,11.0,10.0,10.25,11.0,45.75,11.0,78.0,93.0,92.25,92.75,92.75,84.25,19.15,0.64,2022-12-08 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.0,7.5,31.0,7.75,55.75,66.0,65.5,66.0,66.0,83.75,18.85,0.63,2022-12-08 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.0,8.0,33.0,8.0,55.75,66.5,66.0,66.5,66.5,84.0,18.35,0.64,2022-12-08 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.0,6.0,6.75,7.0,29.0,7.0,52.75,62.25,62.25,62.25,62.25,84.25,18.0,0.62,2022-12-08 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.5,6.5,6.75,7.5,31.0,7.5,54.25,64.5,64.0,64.5,64.5,85.5,17.4,0.63,2022-12-08 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.75,7.75,7.75,8.0,33.0,8.75,59.5,71.25,70.75,71.25,71.25,86.25,16.95,0.68,2022-12-08 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.75,7.75,7.75,8.5,35.5,8.75,60.25,72.0,71.25,72.0,72.0,86.5,16.75,0.69,2022-12-08 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.5,6.5,7.25,7.25,30.0,7.5,55.0,66.0,65.0,66.0,66.0,86.0,16.62,0.65,2022-12-08 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,9.0,8.0,8.0,9.0,38.0,9.0,65.5,77.75,77.0,77.75,77.75,85.25,16.5,0.64,2022-12-08 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.75,8.0,33.0,8.0,60.25,71.5,71.25,71.5,71.5,85.25,16.23,0.63,2022-12-08 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.0,8.0,33.0,8.0,58.5,69.25,69.0,69.25,69.25,85.5,15.95,0.62,2022-12-08 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.75,6.75,7.0,7.5,31.0,7.75,55.5,66.0,65.25,65.75,65.75,80.75,17.05,0.61,2022-12-08 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.5,6.5,7.0,7.0,29.0,7.5,54.0,63.75,63.25,63.75,63.75,68.75,19.65,0.6,2022-12-08 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.0,6.0,6.75,7.0,29.0,7.0,51.0,60.25,60.0,60.25,60.25,64.75,20.27,0.58,2022-12-08 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.0,6.0,7.0,7.0,29.0,7.0,51.75,61.0,60.75,61.0,61.0,67.0,19.25,0.59,2022-12-08 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.0,6.0,7.0,7.0,29.0,7.0,51.75,61.0,60.75,61.0,61.0,64.75,19.68,0.6,2022-12-08 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.0,6.0,7.0,7.0,29.0,7.0,52.75,62.25,62.25,62.25,62.25,64.75,19.32,0.59,2022-12-08 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.75,6.75,7.0,7.75,32.0,7.75,55.25,65.5,65.25,65.5,65.5,65.75,18.3,0.6,2022-12-08 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.5,6.5,7.0,7.0,29.0,7.5,54.75,65.0,64.5,65.0,65.0,68.0,17.55,0.61,2022-12-08 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.0,7.5,31.0,7.75,56.5,67.0,66.5,66.75,67.0,70.5,16.7,0.62,2022-12-08 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.5,8.0,33.0,8.0,60.0,71.0,70.75,71.0,71.0,76.25,15.6,0.62,2022-12-08 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.5,8.0,33.0,8.0,61.0,72.0,71.75,72.0,72.0,79.5,14.9,0.61,2022-12-09 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.25,6.25,7.0,7.25,30.0,7.25,55.75,66.0,65.75,66.0,66.0,77.25,14.98,0.61,2022-12-09 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.25,6.25,7.0,7.25,30.0,7.25,56.25,66.5,66.5,66.5,66.5,76.75,14.82,0.6,2022-12-09 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.0,8.0,33.0,8.0,59.5,70.0,69.75,70.0,70.0,77.75,14.57,0.6,2022-12-09 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.25,6.25,7.0,7.25,30.0,7.25,56.0,66.5,66.0,66.5,66.5,78.5,14.32,0.61,2022-12-09 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,7.0,6.0,6.75,7.0,29.0,7.0,54.25,64.5,64.0,64.0,64.25,83.0,13.3,0.6,2022-12-09 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.0,5.0,5.0,5.0,21.0,5.0,41.5,48.75,48.5,48.75,48.75,84.5,12.28,0.6,2022-12-09 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.0,5.0,4.5,5.0,21.0,5.0,39.25,46.0,46.0,46.0,46.0,84.75,11.7,0.59,2022-12-09 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,6.0,6.0,5.25,6.0,25.0,6.0,45.5,53.75,53.5,53.75,53.75,84.75,11.2,0.61,2022-12-09 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,6.0,6.0,5.75,6.0,25.0,6.0,49.0,58.25,57.5,58.25,58.25,84.25,10.92,0.59,2022-12-09 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,6.0,6.0,6.0,6.0,25.0,6.0,48.75,57.5,57.25,57.5,57.5,84.5,10.9,0.59,2022-12-09 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,6.0,6.0,6.0,6.0,25.0,6.0,49.0,58.0,57.75,57.75,57.75,84.0,10.55,0.56,2022-12-09 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,6.0,6.0,5.75,6.0,25.0,6.0,47.0,55.5,55.5,55.5,55.5,82.75,10.7,0.6,2022-12-09 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.25,5.25,5.0,5.25,22.0,5.25,43.0,51.0,50.5,51.0,51.0,77.25,11.12,0.6,2022-12-09 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.5,4.5,4.25,4.5,19.0,4.5,36.0,43.0,42.5,43.0,43.0,67.75,12.08,0.59,2022-12-09 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,32.0,37.75,37.75,37.75,37.75,62.25,12.2,0.57,2022-12-09 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,30.5,36.25,36.0,36.25,36.25,53.75,14.22,0.56,2022-12-09 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.25,4.0,17.0,4.0,28.0,33.25,32.75,33.25,33.25,48.25,15.68,0.56,2022-12-09 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.75,4.0,17.0,4.0,27.5,32.5,32.5,32.5,32.5,38.25,19.55,0.55,2022-12-09 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.75,4.0,17.0,4.0,27.0,32.0,32.0,32.0,32.0,37.0,21.05,0.55,2022-12-09 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,28.0,33.25,33.0,33.25,33.25,38.75,19.95,0.55,2022-12-09 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,31.25,36.75,36.75,36.75,36.75,52.0,14.15,0.57,2022-12-09 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.25,4.25,4.0,4.25,18.0,4.25,34.25,40.5,40.5,40.5,40.5,60.75,11.15,0.56,2022-12-09 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.0,5.0,5.0,5.0,21.0,5.0,39.5,46.5,46.5,46.5,46.5,64.0,10.2,0.57,2022-12-09 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.0,5.0,5.0,5.0,21.0,5.0,42.25,50.0,50.0,50.0,50.0,66.75,9.82,0.55,2022-12-10 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.0,5.0,5.0,5.0,21.0,5.0,41.5,49.5,49.25,49.5,49.5,66.5,10.28,0.56,2022-12-10 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.0,5.0,4.0,5.0,21.0,5.0,37.25,44.0,44.0,44.0,44.0,64.75,10.62,0.56,2022-12-10 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.25,4.25,4.0,4.25,18.0,4.25,36.0,42.25,42.25,42.25,42.25,64.25,10.42,0.54,2022-12-10 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.25,4.25,4.0,4.25,18.0,4.25,35.0,41.5,41.5,41.5,41.5,64.0,10.45,0.55,2022-12-10 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,32.75,38.75,38.0,38.75,38.75,61.5,10.45,0.55,2022-12-10 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,33.25,39.25,39.25,39.25,39.25,62.25,10.25,0.55,2022-12-10 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.5,4.5,4.0,4.5,19.0,4.5,36.0,42.25,42.25,42.25,42.25,64.25,10.05,0.55,2022-12-10 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,35.25,41.25,41.25,41.25,41.25,64.5,9.9,0.55,2022-12-10 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,33.0,38.75,38.5,38.75,38.75,65.25,9.72,0.54,2022-12-10 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.75,3.75,3.25,3.75,16.0,3.75,29.5,34.5,34.5,34.5,34.5,65.25,9.45,0.54,2022-12-10 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.0,4.0,17.0,4.0,29.0,34.75,34.25,34.5,34.75,66.0,9.32,0.54,2022-12-10 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,26.0,30.5,30.5,30.5,30.5,64.5,9.2,0.53,2022-12-10 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,2.25,3.0,13.0,3.0,21.25,25.0,25.0,25.0,25.0,57.5,9.82,0.53,2022-12-10 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,26.25,31.0,30.75,31.0,31.0,54.5,11.23,0.55,2022-12-10 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.75,4.0,17.0,4.0,29.5,34.75,34.5,34.75,34.75,52.5,12.65,0.56,2022-12-10 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.25,3.25,3.0,3.25,14.0,3.25,26.75,31.75,31.75,31.75,31.75,46.0,14.73,0.55,2022-12-10 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.75,3.75,3.0,3.75,16.0,3.75,27.5,32.5,32.0,32.5,32.5,45.75,14.62,0.55,2022-12-10 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,25.75,30.25,30.25,30.25,30.25,47.0,14.05,0.55,2022-12-10 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,23.75,28.25,28.25,28.25,28.25,48.75,13.15,0.55,2022-12-10 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,21.75,25.75,25.75,25.75,25.75,50.25,12.32,0.55,2022-12-10 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,21.75,25.75,25.75,25.75,25.75,51.75,11.25,0.55,2022-12-10 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.25,2.25,2.25,2.25,9.25,2.25,20.0,23.75,23.75,23.75,23.75,47.75,10.65,0.55,2022-12-10 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,24.0,28.5,28.5,28.5,28.5,52.25,10.12,0.56,2022-12-10 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,2.75,3.0,13.0,3.0,22.5,26.75,26.5,26.75,26.75,53.75,9.85,0.55,2022-12-11 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,2.5,3.0,13.0,3.0,22.0,26.0,26.0,26.0,26.0,53.5,9.5,0.55,2022-12-11 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,25.5,30.25,30.0,30.25,30.25,54.5,9.35,0.55,2022-12-11 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.75,3.75,3.0,3.75,16.0,3.75,28.5,33.5,33.25,33.5,33.5,56.5,9.0,0.55,2022-12-11 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.75,3.75,3.25,3.75,16.0,3.75,29.0,34.75,34.5,34.75,34.75,56.75,9.18,0.56,2022-12-11 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.25,4.0,17.0,4.0,30.25,35.25,35.25,35.25,35.25,58.25,9.15,0.55,2022-12-11 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.75,4.0,17.0,4.0,31.25,37.0,36.75,37.0,37.0,57.25,9.12,0.55,2022-12-11 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,31.5,37.25,36.75,37.25,37.25,56.0,9.15,0.54,2022-12-11 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.25,4.0,17.0,4.0,30.0,35.5,35.0,35.5,35.5,56.75,9.07,0.55,2022-12-11 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,32.25,38.0,37.5,38.0,38.0,58.0,8.93,0.55,2022-12-11 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,33.0,39.0,38.75,39.0,39.0,60.25,8.68,0.55,2022-12-11 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,33.5,39.5,39.5,39.5,39.5,61.25,8.68,0.55,2022-12-11 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,36.0,42.25,42.25,42.25,42.25,62.0,8.62,0.55,2022-12-11 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.75,4.75,4.0,4.75,20.0,4.75,36.25,42.75,42.75,42.75,42.75,59.75,9.77,0.55,2022-12-11 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,34.0,40.25,40.0,40.25,40.25,55.75,11.68,0.54,2022-12-11 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,33.25,39.25,39.25,39.25,39.25,52.0,13.4,0.55,2022-12-11 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.75,3.75,3.75,3.75,16.0,3.75,28.25,33.5,33.5,33.5,33.5,47.25,15.53,0.55,2022-12-11 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.75,3.75,3.5,3.75,16.0,3.75,28.0,33.25,33.0,33.25,33.25,43.75,16.8,0.55,2022-12-11 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.25,4.25,4.0,4.25,18.0,4.25,32.75,38.5,38.25,38.5,38.5,43.5,17.6,0.57,2022-12-11 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.25,5.25,5.0,5.25,22.0,5.25,39.75,47.0,46.75,47.0,47.0,43.75,17.68,0.59,2022-12-11 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.25,5.25,5.25,5.25,22.0,5.25,42.0,50.0,49.5,49.75,49.75,51.25,14.82,0.6,2022-12-11 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.25,4.25,4.0,4.25,18.0,4.25,34.5,40.75,40.25,40.75,40.75,54.5,13.78,0.56,2022-12-11 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.25,4.25,4.0,4.25,18.0,4.25,34.5,40.75,40.75,40.75,40.75,58.75,12.6,0.57,2022-12-11 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
